ticker,date,open,high,low,close,volume
TLRY,2020-04-24,6.86,8.13,6.79,8.07,20569600
TLRY,2020-04-27,8.48,9.75,8.16,8.4,31896800
TLRY,2020-04-28,8.94,8.98,7.67,8.05,15457000
TLRY,2020-04-29,8.25,8.6,8.01,8.11,10628100
TLRY,2020-04-30,7.95,8.75,7.7,8.05,11916800
TLRY,2020-05-01,7.82,7.99,7.01,7.24,10784700
TLRY,2020-05-04,7.3,7.74,7.29,7.65,6267500
TLRY,2020-05-05,7.94,8.09,7.32,7.39,6662100
TLRY,2020-05-06,7.5,7.64,7.16,7.41,4977100
TLRY,2020-05-07,7.47,8.09,7.35,7.61,7032600
TLRY,2020-05-08,7.84,8.05,7.6,7.78,7975300
TLRY,2020-05-11,8,8.43,7.81,8.08,14512700
TLRY,2020-05-12,7.76,8.2,7.38,7.47,13358300
TLRY,2020-05-13,7.48,7.64,6.65,7.19,8298900
TLRY,2020-05-14,6.92,7.3,6.73,7.17,5820500
TLRY,2020-05-15,7.33,7.88,7.29,7.77,9821200
TLRY,2020-05-18,8.1,8.65,7.87,7.96,12351600
TLRY,2020-05-19,8.11,8.73,7.85,8.16,12193700
TLRY,2020-05-20,8.23,8.4,7.94,8.05,7283000
TLRY,2020-05-21,8.14,10.07,8.12,9.65,28024600
TLRY,2020-05-22,10.06,10.69,8.9,10.26,43098600
TLRY,2020-05-26,10.1,11.6,9.8,10.81,36192800
TLRY,2020-05-27,11.05,11.25,9.9,10.65,19938400
TLRY,2020-05-28,10.54,11.37,10.25,10.39,16273400
TLRY,2020-05-29,9.9,10.1,9.33,9.85,10950200
TLRY,2020-06-01,9.58,10.28,9.56,10.04,6673600
TLRY,2020-06-02,10.2,10.47,9.85,10.02,7206000
TLRY,2020-06-03,10.09,10.5,10,10.08,7926400
TLRY,2020-06-04,10.13,10.31,9.91,10.09,7054100
TLRY,2020-06-05,10.35,10.35,9.08,9.48,10837200
TLRY,2020-06-08,9.68,10.68,9.66,10.44,14014300
TLRY,2020-06-09,10.06,10.67,9.91,10.13,8882000
TLRY,2020-06-10,10.24,10.3799,9.54,9.69,8557100
TLRY,2020-06-11,8.91,9.23,8.21,8.37,10281300
TLRY,2020-06-12,9.01,9.02,8.21,8.42,6582300
TLRY,2020-06-15,8.08,8.6,7.8655,8.44,5230600
TLRY,2020-06-16,8.74,8.78,8.11,8.23,8026900
TLRY,2020-06-17,8.26,8.3,7.83,8.09,6146100
TLRY,2020-06-18,7.99,8.71,7.91,8.56,10325500
TLRY,2020-06-19,8.6,8.7,8.1,8.3,5252500
TLRY,2020-06-22,8.23,8.49,8.02,8.41,5584400
TLRY,2020-06-23,8.31,9.2,8.31,8.56,9327400
TLRY,2020-06-24,8.49,8.6,8.06,8.15,4221600
TLRY,2020-06-25,8.05,8.65,8,8.55,7755500
TLRY,2020-06-26,8.31,8.43,7.77,7.95,6340900
TLRY,2020-06-29,7.96,8.0199,7.56,7.71,3892600
TLRY,2020-06-30,7.74,7.74,7.02,7.11,7208400
TLRY,2020-07-01,7.18,7.46,7.01,7.01,4558600
TLRY,2020-07-02,7.15,7.28,6.89,6.96,4180400
TLRY,2020-07-06,7.04,7.99,6.89,7.85,13614800
TLRY,2020-07-07,7.83,8.4,7.62,7.7,6576800
TLRY,2020-07-08,7.73,7.94,7.45,7.58,4719000
TLRY,2020-07-09,7.63,7.77,7.31,7.41,3847400
TLRY,2020-07-10,7.63,8.1,7.42,8.01,7174400
TLRY,2020-07-13,7.96,8.409,7.45,7.47,8702100
TLRY,2020-07-14,7.45,7.65,7.2,7.57,3911200
TLRY,2020-07-15,7.71,8,7.58,7.84,5908000
TLRY,2020-07-16,7.76,7.87,7.51,7.68,3938000
TLRY,2020-07-17,7.62,7.71,7.3,7.33,5242500
TLRY,2020-07-20,7.35,7.42,7.1101,7.13,3309800
TLRY,2020-07-21,7.2,7.75,7.175,7.4,4897500
TLRY,2020-07-22,7.4,7.44,7.2,7.25,3473500
TLRY,2020-07-23,7.27,7.6,7.09,7.35,6336500
TLRY,2020-07-24,7.23,7.28,7.01,7.12,6815500
TLRY,2020-07-27,7.1,7.5,7.08,7.37,5970400
TLRY,2020-07-28,7.32,8.38,7.2501,8.12,12666900
TLRY,2020-07-29,8,8.09,7.37,7.53,7518500
TLRY,2020-07-30,7.47,7.735,7.37,7.53,3145400
TLRY,2020-07-31,7.53,7.7401,7.32,7.38,3745500
TLRY,2020-08-03,7.4,7.55,7.1,7.43,5313100
TLRY,2020-08-04,7.34,8.76,7.34,8.7,20125600
TLRY,2020-08-05,8.43,8.53,7.92,8.11,8580400
TLRY,2020-08-06,8.03,8.1295,7.72,7.76,5293100
TLRY,2020-08-07,7.66,7.8,7.28,7.46,5445700
TLRY,2020-08-10,7.75,8.17,7.5,7.97,13061600
TLRY,2020-08-11,7.14,7.27,6.83,6.93,14118800
TLRY,2020-08-12,7.08,7.1,6.76,6.9,5325900
TLRY,2020-08-13,6.88,7.385,6.82,7.05,6268100
TLRY,2020-08-14,7.09,7.43,6.97,7.25,7354700
TLRY,2020-08-17,7.3,7.36,7.03,7.06,4687100
TLRY,2020-08-18,7.1,7.17,6.92,6.98,3354000
TLRY,2020-08-19,7.04,7.195,7.005,7.04,3193200
TLRY,2020-08-20,7,7.03,6.85,6.9,3434600
TLRY,2020-08-21,6.86,6.92,6.62,6.64,3937200
TLRY,2020-08-24,6.66,6.79,6.33,6.74,5901100
TLRY,2020-08-25,6.79,6.79,6.48,6.62,3398700
TLRY,2020-08-26,6.6,6.65,6.43,6.49,3067800
TLRY,2020-08-27,6.42,6.654,6.41,6.44,2768100
TLRY,2020-08-28,6.47,6.67,6.46,6.59,3703500
TLRY,2020-08-31,6.63,6.92,6.41,6.71,7911600
TLRY,2020-09-01,6.54,6.6,6.34,6.45,4460000
TLRY,2020-09-02,6.4,6.49,6.23,6.41,3025300
TLRY,2020-09-03,6.4,6.5203,6.01,6.06,6778600
TLRY,2020-09-04,6.04,6.12,5.43,5.92,5618500
TLRY,2020-09-08,5.73,5.89,5.6,5.66,3681300
TLRY,2020-09-09,5.68,5.8,5.56,5.65,3506800
TLRY,2020-09-10,5.67,5.8995,5.62,5.63,3317500
TLRY,2020-09-11,5.69,5.69,5.2,5.31,4033300
TLRY,2020-09-14,5.3,5.33,5.08,5.31,5041500
TLRY,2020-09-15,5.36,5.51,5.27,5.29,3328200
TLRY,2020-09-16,5.35,6.05,5.3,5.64,7736400
TLRY,2020-09-17,5.63,5.79,5.28,5.43,4942700
TLRY,2020-09-18,5.41,5.65,5.21,5.34,5204700
TLRY,2020-09-21,5.26,5.2799,4.86,5,5798700
TLRY,2020-09-22,5.03,5.55,4.85,5.365,11386800
TLRY,2020-09-23,5.14,5.2,4.7,4.7,10972000
TLRY,2020-09-24,4.65,5.02,4.41,4.75,5476300
TLRY,2020-09-25,4.7,4.89,4.64,4.79,4146500
TLRY,2020-09-28,4.9,5.02,4.77,4.82,5243700
TLRY,2020-09-29,4.81,4.97,4.71,4.83,4946400
TLRY,2020-09-30,4.8,5.2,4.8,4.85,4738900
TLRY,2020-10-01,4.92,4.99,4.81,4.92,2183300
TLRY,2020-10-02,4.74,4.9299,4.71,4.82,4448400
TLRY,2020-10-05,4.84,5.55,4.82,5.4,10049000
TLRY,2020-10-06,5.4,5.42,4.87,4.9,7293400
TLRY,2020-10-07,5.04,5.42,4.98,5.2,6417000
TLRY,2020-10-08,5.39,6.37,5.22,6.15,22479400
TLRY,2020-10-09,6.59,6.71,6,6.04,21525100
TLRY,2020-10-12,6.15,6.57,6.05,6.3,14570200
TLRY,2020-10-13,6.2,6.23,5.8358,5.93,7551900
TLRY,2020-10-14,5.92,6.04,5.62,5.98,6538900
TLRY,2020-10-15,5.76,5.8305,5.48,5.57,6788200
TLRY,2020-10-16,5.65,5.72,5.46,5.56,4715300
TLRY,2020-10-19,5.66,6.5,5.585,6.48,18722600
TLRY,2020-10-20,6.35,6.52,6.1,6.26,10043100
TLRY,2020-10-21,6.31,6.96,6.31,6.445,12889000
TLRY,2020-10-22,6.52,6.93,6.15,6.83,10955600
TLRY,2020-10-23,6.75,7.12,6.55,6.73,7450000
TLRY,2020-10-26,6.65,6.73,5.76,5.86,11606900
TLRY,2020-10-27,5.96,6.03,5.56,5.59,5828200
TLRY,2020-10-28,5.4,5.77,5.25,5.65,6188200
TLRY,2020-10-29,5.69,6.03,5.455,5.97,6129400
TLRY,2020-10-30,5.94,5.9499,5.43,5.71,7135000
TLRY,2020-11-02,5.82,6.74,5.77,6.66,18706400
TLRY,2020-11-03,6.88,7,6.23,6.62,16327400
TLRY,2020-11-04,6.29,6.35,5.94,6,14140900
TLRY,2020-11-05,7.1,7.95,6.67,7.82,45981800
TLRY,2020-11-06,8.98,12.14,8.45,9.63,116415296
TLRY,2020-11-09,11.82,12.15,9.63,10.1,51474900
TLRY,2020-11-10,9.31,9.33,8.07,8.33,24794700
TLRY,2020-11-11,7.77,8.6,7.36,8.04,27209000
TLRY,2020-11-12,7.7,8.18,7.31,7.4,16935000
TLRY,2020-11-13,7.74,7.8,7.43,7.65,15240900
TLRY,2020-11-16,7.5,7.67,7.04,7.32,14447100
TLRY,2020-11-17,7.09,7.61,7.05,7.21,13492200
TLRY,2020-11-18,7.31,7.54,7.12,7.13,11712400
TLRY,2020-11-19,7.15,7.1788,6.68,6.73,15937900
TLRY,2020-11-20,6.8,7.48,6.71,7.36,16964100
TLRY,2020-11-23,7.34,7.35,6.66,6.68,37547200
TLRY,2020-11-24,7.49,8.18,7.3,7.83,51062900
TLRY,2020-11-25,7.66,7.71,7.32,7.47,16408700
TLRY,2020-11-27,7.57,8.58,7.39,8.5,30788500
TLRY,2020-11-30,9.15,9.59,8.0766,9.04,51769800
TLRY,2020-12-01,9,9.11,8.03,8.07,28232000
TLRY,2020-12-02,8.47,8.98,8.22,8.64,29667000
TLRY,2020-12-03,8.7,9.22,8.42,9.07,18727700
TLRY,2020-12-04,9.36,9.7,8.59,8.6,43841800
TLRY,2020-12-07,8.59,8.75,8.02,8.21,17199200
TLRY,2020-12-08,8.08,8.39,7.94,8.29,12462700
TLRY,2020-12-09,8.33,8.37,7.64,7.92,16275900
TLRY,2020-12-10,7.6,8.11,7.58,8.07,8287400
TLRY,2020-12-11,8.08,8.13,7.67,7.77,7162900
TLRY,2020-12-14,7.93,7.93,7.3481,7.37,11455200
TLRY,2020-12-15,7.44,7.88,7.16,7.87,25450100
TLRY,2020-12-16,9.9,10.01,9.1,9.33,94878800
TLRY,2020-12-17,9.35,9.42,8.83,8.96,25716000
TLRY,2020-12-18,8.9488,9.265,8.79,8.89,13003600
TLRY,2020-12-21,8.54,8.855,8.29,8.39,12966400
TLRY,2020-12-22,8.47,8.74,8.22,8.46,10759300
TLRY,2020-12-23,8.55,9.31,8.27,8.89,19249500
TLRY,2020-12-24,8.93,8.93,8.5,8.59,7391900
TLRY,2020-12-28,8.71,8.78,8.33,8.37,8597800
TLRY,2020-12-29,8.48,8.53,7.9,8.215,8443200
TLRY,2020-12-30,8.24,8.77,8.15,8.63,10523000
TLRY,2020-12-31,8.61,8.62,8.23,8.26,8200000
TLRY,2021-01-04,8.43,9.19,8.4,9,17761700
TLRY,2021-01-05,9.12,9.54,8.94,9.51,17399700
TLRY,2021-01-06,11.02,12.04,10.52,10.77,63201800
TLRY,2021-01-07,11.87,12.72,11.03,11.34,44603200
TLRY,2021-01-08,11.38,11.89,10.68,11.31,25224400
TLRY,2021-01-11,11.05,12.72,11.02,12.33,29367700
TLRY,2021-01-12,12.68,13.54,12.18,13.35,30589600
TLRY,2021-01-13,13.84,15.87,13.55,15.02,51322500
TLRY,2021-01-14,15.46,19.407,15.46,18.56,82216304
TLRY,2021-01-15,21.58,22.61,18.57,19.7,98370096
TLRY,2021-01-19,19.17,20.2,17.4,20.09,43118400
TLRY,2021-01-20,19.39,19.96,18.5,18.79,26242300
TLRY,2021-01-21,18.06,18.38,17.17,17.92,25972000
TLRY,2021-01-22,17.04,18.55,17,18.02,20946000
TLRY,2021-01-25,17.78,18.3,15.6,17.185,26222800
TLRY,2021-01-26,18.27,19.85,18,19.03,34360200
TLRY,2021-01-27,17.67,21.5,17.57,18.55,37553300
TLRY,2021-01-28,19.01,20.73,18.43,18.705,26265300
TLRY,2021-01-29,18.74,20.42,17.92,18.1,29193800
TLRY,2021-02-01,19,19.48,17.78,19.1,20854600
TLRY,2021-02-02,19.76,24.08,19.3,23.49,63160700
TLRY,2021-02-03,25.46,28.86,24.7,26.31,83712200
TLRY,2021-02-04,25.55,27.4,23.8,26.78,33097800
TLRY,2021-02-05,27.13,27.35,25.61,25.72,21523800
TLRY,2021-02-08,26.34,30.6,25.95,30.09,37685600
TLRY,2021-02-09,35.18,45.49,34.26,42.35,133491200
TLRY,2021-02-10,65.83,67,47,63.91,199442400
TLRY,2021-02-11,55.01,55.01,31.2201,32.16,216130096
TLRY,2021-02-12,29.26,35.41,28.21,29,121408304
TLRY,2021-02-16,30.99,36.35,29.5,34.63,79099296
TLRY,2021-02-17,31.94,33.4,30.65,31.51,40167400
TLRY,2021-02-18,33.1,35.14,27.02,27.1,55362800
TLRY,2021-02-19,27.8,29.9,27.31,29.21,28026800
TLRY,2021-02-22,27.34,28.87,26.25,26.29,28022500
TLRY,2021-02-23,24.04,24.95,21.13,24.79,27397500
TLRY,2021-02-24,25.33,28.28,24.9,27.98,25906800
TLRY,2021-02-25,26.9,27.73,24.3,24.5,29849700
TLRY,2021-02-26,25.05,25.99,23.5,24.36,19372800
TLRY,2021-03-01,25.12,26.62,24.77,25.56,14907300
TLRY,2021-03-02,26.16,29.6,25.47,25.9,35070500
TLRY,2021-03-03,26.58,27.1,24.72,25.29,16434500
TLRY,2021-03-04,24.95,25.85,21.6601,22.65,25796500
TLRY,2021-03-05,22.99,23.22,18.23,21.63,27012400
TLRY,2021-03-08,21.73,23.42,20.8,22.42,18997900
TLRY,2021-03-09,23.23,25.04,23.02,24.41,17739800
TLRY,2021-03-10,26.74,27.11,23.11,24.1,27574900
TLRY,2021-03-11,24.77,28.3,24.31,28.195,38273100
TLRY,2021-03-12,26.28,29.44,25.66,27.57,40665200
TLRY,2021-03-15,27.24,31.34,26.93,30.465,43674600
TLRY,2021-03-16,30.52,30.55,26.17,26.97,42308100
TLRY,2021-03-17,25.79,28.04,25,27.47,20641700
TLRY,2021-03-18,26.95,28.14,25.15,25.32,25015100
TLRY,2021-03-19,25.45,26.34,24.68,25.35,16057100
TLRY,2021-03-22,25.55,26.03,23.82,23.9,16986000
TLRY,2021-03-23,23.52,24.68,22.28,23.22,24576800
TLRY,2021-03-24,23.39,24.48,22.1,22.19,25929300
TLRY,2021-03-25,21.23,22.9,20.9,22.83,17471000
TLRY,2021-03-26,23.28,23.3749,21.094,22.08,14216600
TLRY,2021-03-29,22.15,23.35,21.56,21.63,12267600
TLRY,2021-03-30,21.62,22.58,21.15,22.04,11488000
TLRY,2021-03-31,23.03,24.13,22.52,22.73,20987000
TLRY,2021-04-01,23.42,23.63,22.15,22.34,12691700
TLRY,2021-04-05,22.81,22.85,21.62,22.07,11486200
TLRY,2021-04-06,21.81,22.07,20.91,21.14,16494000
TLRY,2021-04-07,20.92,20.98,19.57,19.76,18597900
TLRY,2021-04-08,19.9,20.1894,19.08,19.77,13503400
TLRY,2021-04-09,19.7,20.68,19.4031,19.76,14099600
TLRY,2021-04-12,18,18.21,17.1,17.19,27251600
TLRY,2021-04-13,16.39,18.5301,16.28,18.32,23514900
TLRY,2021-04-14,18.09,18.13,17.32,17.4,15411900
TLRY,2021-04-15,17.68,18.45,16.93,16.94,20269500
TLRY,2021-04-16,16.76,17.285,16.26,17.2,12323000
TLRY,2021-04-19,17.26,18.49,16.87,17.44,15933400
TLRY,2021-04-20,18,18.2,15.6301,15.89,22045900
TLRY,2021-04-21,15.53,16.82,15.17,16.82,13434500
TLRY,2021-04-22,17.04,17.14,16.13,16.46,12333100
TLRY,2021-04-23,16.51,17.27,16.2201,17.07,10427100
TLRY,2021-04-26,17.13,17.86,16.9214,17.85,9902800
TLRY,2021-04-27,18.17,18.41,17.29,17.72,13843200
TLRY,2021-04-28,17.79,19.57,17.4,19.32,29235500
TLRY,2021-04-29,18.77,18.92,17.63,18.65,25153100
TLRY,2021-04-30,18.28,19.26,17.98,18.34,19253000
TLRY,2021-05-03,18.56,18.63,16.86,17.02,25517200
TLRY,2021-05-04,16.66,17.02,15.86,16.1,25627400
TLRY,2021-05-05,16.18,16.66,15.87,15.9,21052700
TLRY,2021-05-06,15.6,15.7,13.83,14.15,33695600
TLRY,2021-05-07,15.3,17.02,15.04,16.18,74836200
TLRY,2021-05-10,16.4,16.43,14.87,15.04,30296000
TLRY,2021-05-11,13.9,15.71,13.82,15.66,28098100
TLRY,2021-05-12,15.37,15.67,14.48,14.53,19927800
TLRY,2021-05-13,14.64,15.1173,13.41,13.68,25921300
TLRY,2021-05-14,13.96,14.4627,13.69,13.93,22005900
TLRY,2021-05-17,14,15.18,13.75,15.16,24051200
TLRY,2021-05-18,15.05,15.87,14.85,15.58,18873700
TLRY,2021-05-19,15.05,15.31,14.68,15.02,15473500
TLRY,2021-05-20,15.1,15.56,14.79,14.94,16572200
TLRY,2021-05-21,15.08,15.44,14.7691,15.23,15448100
TLRY,2021-05-24,15.25,15.44,14.62,15.03,15548100
TLRY,2021-05-25,15.09,16.46,15.07,15.46,33255500
TLRY,2021-05-26,15.76,16.73,15.49,16.67,23650100
TLRY,2021-05-27,17,17.1958,16.155,17.17,28424000
TLRY,2021-05-28,17.16,18.74,16.67,16.67,65329400
TLRY,2021-06-01,17.13,17.74,16.695,16.98,23584500
TLRY,2021-06-02,17.25,19.14,17.1425,19,47991200
TLRY,2021-06-03,20.67,22.1401,19.1,19.72,84607600
TLRY,2021-06-04,20.21,20.47,18.42,18.8,35885800
TLRY,2021-06-07,19.07,20.18,18.53,19.72,34434700
TLRY,2021-06-08,20.21,20.51,19.271,20.22,30400200
TLRY,2021-06-09,20.67,23.04,20.43,21.43,85875504
TLRY,2021-06-10,21.4,21.44,19.79,20.05,33839000
TLRY,2021-06-11,19.9,20.2,19.36,19.89,22581700
TLRY,2021-06-14,19.9,20.3,18.88,19.16,27324600
TLRY,2021-06-15,18.7,19.25,17.83,17.98,28584300
TLRY,2021-06-16,17.92,18.69,17.64,18.13,22690400
TLRY,2021-06-17,18.02,18.36,17.41,17.47,20519700
TLRY,2021-06-18,17.5,17.755,16.842,16.91,19100300
TLRY,2021-06-21,16.81,17.5,16.32,17.37,21618800
TLRY,2021-06-22,17.25,17.49,16.84,17.43,13103900
TLRY,2021-06-23,17.61,18.17,17.44,17.61,15644400
TLRY,2021-06-24,17.96,18.68,17.72,18.26,20425400
TLRY,2021-06-25,18.16,18.37,17.74,18.2,14548100
TLRY,2021-06-28,18.18,19.1402,18.04,18.63,20750400
TLRY,2021-06-29,18.67,19.24,17.78,17.86,20315400
TLRY,2021-06-30,17.9,18.402,17.28,18.08,25452500
TLRY,2021-07-01,18.0287,18.45,17.6,17.835,16317600
TLRY,2021-07-02,17.83,17.9092,17.19,17.23,13186500
TLRY,2021-07-06,17.14,17.48,16.69,16.72,12756900
TLRY,2021-07-07,16.75,16.94,15.84,16.23,19486700
TLRY,2021-07-08,15.48,16.39,15.41,16.25,12901900
TLRY,2021-07-09,16.24,16.37,15.85,16.17,11851200
TLRY,2021-07-12,16.02,16.39,15.7297,16.24,11637300
TLRY,2021-07-13,16.5,17.42,16.19,16.32,26745900
TLRY,2021-07-14,16.76,16.8,14.95,15.01,27926900
TLRY,2021-07-15,14.97,15.34,13.9707,14.4,24352300
TLRY,2021-07-16,14.36,14.62,13.715,13.91,20527800
TLRY,2021-07-19,13.38,13.79,13.19,13.6,21065800
TLRY,2021-07-20,13.64,14.24,13.03,14.16,17667300
TLRY,2021-07-21,14.16,14.89,13.94,14.6,15887100
TLRY,2021-07-22,14.45,14.53,13.77,13.88,13232200
TLRY,2021-07-23,13.96,13.96,13.26,13.59,12735200
TLRY,2021-07-26,13.45,14.13,13.24,13.7,13567200
TLRY,2021-07-27,13.49,13.65,12.5409,12.73,24500500
TLRY,2021-07-28,14.27,16.49,14.02,16.01,116127504
TLRY,2021-07-29,16.605,16.67,15.28,15.42,46247100
TLRY,2021-07-30,15.03,15.509,14.42,14.61,22145200
TLRY,2021-08-02,14.66,15.25,14.44,14.61,13522000
TLRY,2021-08-03,14.55,14.58,13.92,14.25,14151800
TLRY,2021-08-04,14.11,14.565,13.88,13.96,16313000
TLRY,2021-08-05,13.99,14.75,13.88,14.47,17031800
TLRY,2021-08-06,14.54,14.64,14.1,14.42,11647700
TLRY,2021-08-09,14.28,14.71,13.88,14.71,14547000
TLRY,2021-08-10,14.61,15.21,14.45,14.79,13606800
TLRY,2021-08-11,14.81,14.81,14.27,14.3,9320200
TLRY,2021-08-12,14.28,14.33,13.92,14.1,9076200
TLRY,2021-08-13,14.05,14.05,13.24,13.3,16608200
TLRY,2021-08-16,13.23,13.53,13.02,13.12,13009900
TLRY,2021-08-17,12.96,13.36,12.78,13.12,16146400
TLRY,2021-08-18,13.91,14.06,13.17,13.26,31537500
TLRY,2021-08-19,13.04,13.36,12.62,12.68,18242500
TLRY,2021-08-20,12.8,13.0399,12.55,12.83,12822200
TLRY,2021-08-23,12.93,13.42,12.8,13.37,12749700
TLRY,2021-08-24,13.44,13.81,13.25,13.805,12649000
TLRY,2021-08-25,13.66,13.82,13.37,13.54,11390800
TLRY,2021-08-26,13.45,13.765,13.06,13.25,16502400
TLRY,2021-08-27,13.22,13.64,13.12,13.42,10643800
TLRY,2021-08-30,13.51,13.51,12.9,13.13,12907700
TLRY,2021-08-31,13.09,14.19,12.955,13.69,20161000
TLRY,2021-09-01,13.74,14.2,13.51,13.57,13943600
TLRY,2021-09-02,13.66,14.27,13.45,13.85,17918400
TLRY,2021-09-03,13.75,14.16,13.44,13.59,13685300
TLRY,2021-09-07,13.6,13.67,13.17,13.3,12900500
TLRY,2021-09-08,13.22,13.33,12.77,12.8,14441200
TLRY,2021-09-09,12.94,13.15,12.76,12.86,12649000
TLRY,2021-09-10,12.96,12.96,12.4,12.41,18459400
TLRY,2021-09-13,12.44,12.47,11.92,12.23,16030700
TLRY,2021-09-14,12.26,12.3101,11.72,11.74,16072900
TLRY,2021-09-15,11.76,12.185,11.68,12.03,12982400
TLRY,2021-09-16,12,12.24,11.9,12.01,9315900
TLRY,2021-09-17,12,12.199,11.75,12.17,13644800
TLRY,2021-09-20,11.76,11.77,11.02,11.23,25536700
TLRY,2021-09-21,11.23,11.54,11.03,11.22,19702500
TLRY,2021-09-22,11.28,11.88,11.25,11.63,16296900
TLRY,2021-09-23,12.2,12.4,11.87,12.02,21476600
TLRY,2021-09-24,11.85,11.98,11.64,11.67,13173400
TLRY,2021-09-27,11.7,12.27,11.6506,12.22,14941700
TLRY,2021-09-28,12.04,12.19,11.6,11.63,17537400
TLRY,2021-09-29,11.73,11.77,11.09,11.11,17441800
TLRY,2021-09-30,11.17,11.53,10.95,11.29,20291000
TLRY,2021-10-01,11.29,11.37,10.84,11.15,18180200
TLRY,2021-10-04,11.02,11.11,10.68,10.74,14980700
TLRY,2021-10-05,10.75,11.34,10.6807,11.1,18162400
TLRY,2021-10-06,10.9,10.94,10.68,10.79,18595300
TLRY,2021-10-07,10.82,11.4175,10.37,11.02,34913900
TLRY,2021-10-08,10.85,11.08,10.46,10.49,20231400
TLRY,2021-10-11,10.37,10.61,10.15,10.16,12642400
TLRY,2021-10-12,10.16,10.56,10.12,10.28,13749900
TLRY,2021-10-13,10.34,10.539,10.2,10.29,10136900
TLRY,2021-10-14,10.42,10.81,10.3714,10.39,14890300
TLRY,2021-10-15,10.46,10.53,10.19,10.24,13108300
TLRY,2021-10-18,10.21,10.239,9.975,10.07,13975100
TLRY,2021-10-19,10.17,11.83,10.03,11.66,68798000
TLRY,2021-10-20,11.55,11.8,11.02,11.59,44081900
TLRY,2021-10-21,11.45,12.16,11.42,11.56,30666800
TLRY,2021-10-22,11.53,11.53,10.94,11.08,18841500
TLRY,2021-10-25,11.05,11.29,10.88,11,13868400
TLRY,2021-10-26,11.07,11.14,10.58,10.71,15137800
TLRY,2021-10-27,10.7,10.83,10.29,10.3,15093900
TLRY,2021-10-28,10.33,10.57,10.19,10.5,11171500
TLRY,2021-10-29,10.43,10.64,10.22,10.3,11177400
TLRY,2021-11-01,10.24,10.88,10.1,10.75,17396100
TLRY,2021-11-02,10.72,10.725,10.235,10.42,14972500
TLRY,2021-11-03,10.38,11.09,10.315,10.86,17924500
TLRY,2021-11-04,11.1285,11.28,10.695,10.81,14915500
TLRY,2021-11-05,10.75,10.77,10.16,10.7,24516400
TLRY,2021-11-08,10.74,12.57,10.685,12.37,48931500
TLRY,2021-11-09,12.14,12.705,11.51,12.38,33221600
TLRY,2021-11-10,11.99,12.4501,11.4,11.52,21170700
TLRY,2021-11-11,11.67,12.125,11.57,11.86,17104000
TLRY,2021-11-12,12.57,13.07,12.11,12.94,56200700
TLRY,2021-11-15,13.37,13.95,12.97,13.03,61294100
TLRY,2021-11-16,12.78,13.3,12.26,12.97,28670000
TLRY,2021-11-17,12.73,13.15,12.3,12.34,16254700
TLRY,2021-11-18,11.92,12.14,10.7,10.9,42792400
TLRY,2021-11-19,11.2,11.4,10.7,10.93,24096800
TLRY,2021-11-22,11.2,11.2,10.22,10.49,23342600
TLRY,2021-11-23,10.47,10.91,10.24,10.5,18239000
TLRY,2021-11-24,10.53,11.05,10.32,10.9,15538400
TLRY,2021-11-26,10.43,10.73,10.3,10.57,12164900
TLRY,2021-11-29,10.6,10.62,10.03,10.25,20593300
TLRY,2021-11-30,10.19,10.5107,9.65,10.12,21916100
TLRY,2021-12-01,10.2,10.26,9.1334,9.27,29309600
TLRY,2021-12-02,9.26,9.6,9.1,9.54,21379000
TLRY,2021-12-03,9.51,9.5473,8.69,8.95,26001700
TLRY,2021-12-06,8.8,9.35,8.44,9.15,18864900
TLRY,2021-12-07,9.32,9.6379,9.25,9.44,16530800
TLRY,2021-12-08,9.54,9.935,9.23,9.61,16712200
TLRY,2021-12-09,9.5,9.75,8.92,8.94,19085000
TLRY,2021-12-10,8.99,9.0682,8.51,8.62,20145900
TLRY,2021-12-13,8.54,8.58,8.08,8.29,20232300
TLRY,2021-12-14,8.015,8.435,7.94,8.05,16321700
TLRY,2021-12-15,8.03,8.23,7.67,8.14,22453600
TLRY,2021-12-16,8.19,8.395,7.76,7.88,18551000
TLRY,2021-12-17,7.68,8.11,7.4,7.98,27247700
TLRY,2021-12-20,7.71,7.825,7.31,7.46,22899800
TLRY,2021-12-21,7.5,7.93,7.47,7.85,19972200
TLRY,2021-12-22,7.75,7.89,7.58,7.74,12366300
TLRY,2021-12-23,7.7637,7.955,7.53,7.84,16615900
TLRY,2021-12-27,7.8458,7.85,7.525,7.61,16313000
TLRY,2021-12-28,7.55,7.68,7.25,7.28,18199200
TLRY,2021-12-29,7.27,7.38,6.97,7.05,23466300
TLRY,2021-12-30,7.02,7.56,7,7.28,28741200
TLRY,2021-12-31,7.21,7.485,7.03,7.03,20258400
TLRY,2022-01-03,7.19,7.695,7.08,7.39,21604600
TLRY,2022-01-04,7.46,7.48,6.96,7.11,24622800
TLRY,2022-01-05,7.06,7.29,6.61,6.63,30015700
TLRY,2022-01-06,6.67,6.84,6.355,6.44,27322200
TLRY,2022-01-07,6.51,6.77,6.29,6.42,27456500
TLRY,2022-01-10,7.16,7.84,6.95,7.29,107145700
TLRY,2022-01-11,6.95,7.56,6.8,7.38,33490300
TLRY,2022-01-12,7.49,7.7,7.07,7.15,23457700
TLRY,2022-01-13,7.2,7.31,6.85,6.87,16643300
TLRY,2022-01-14,6.77,6.95,6.63,6.86,18055400
